Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Subperiods,Hours_per_period,Sub_Weights,Rep_Periods,Timesteps_per_Rep_Period
,,,,4226,1250.839582,10253.86969,4163.463853,9099.938904,3714.247419,6868.908567,0,,,,,
,,,,4227,1149.623122,9316.660526,3742.798566,8488.285495,3464.593864,6407.214111,0,,,,,
,,,,4228,1095.485199,8668.170928,3470.240716,8098.697343,3305.578863,6113.141214,0,,,,,
,,,,4229,1076.570849,8257.625427,3280.996528,7855.922268,3206.487353,5929.88726,0,,,,,
,,,,4230,1063.651348,8041.394416,3160.659358,7797.66428,3182.708668,5885.912372,0,,,,,
,,,,4231,1090.458942,8064.67924,3149.340686,7921.389746,3233.208676,5979.304088,0,,,,,
,,,,4232,1148.460548,8370.613104,3220.310671,8342.244343,3404.985445,6296.977842,0,,,,,
,,,,4233,1297.738222,9331.209474,3559.726499,9145.39438,3732.800607,6903.219733,0,,,,,
,,,,4234,1433.634701,10492.6741,4007.132581,9790.617738,3996.156133,7390.253799,0,,,,,
,,,,4235,1525.835517,11299.85682,4323.917422,10266.40308,4190.353535,7749.39094,0,,,,,
,,,,4236,1583.660841,11918.70995,4607.793781,10719.0096,4375.090225,8091.032002,0,,,,,
,,,,4237,1628.252606,12396.03388,4869.038333,11033.37859,4503.403636,8328.327204,0,,,,,
,,,,4238,1643.906317,12706.58992,5071.651201,11268.59483,4599.409917,8505.875518,0,,,,,
,,,,4239,1647.57711,12930.70228,5221.825671,11508.16568,4697.193586,8686.710827,0,,,,,
,,,,4240,1651.50564,13166.4859,5368.893754,11728.77448,4787.237673,8853.233014,0,,,,,
,,,,4241,1633.9036,13340.79703,5453.235283,11868.45495,4844.249906,8958.66805,0,,,,,
,,,,4242,1627.841746,13465.22016,5498.490658,11979.66969,4889.643514,9042.616292,0,,,,,
,,,,4243,1636.219824,13543.52146,5526.257694,11903.16149,4858.415786,8984.865588,0,,,,,
,,,,4244,1658.066676,13484.72621,5488.206618,11566.13253,4720.85344,8730.465955,0,,,,,
,,,,4245,1624.794001,13120.15798,5315.414279,11132.62448,4543.912018,8403.240999,0,,,,,
,,,,4246,1565.674221,12634.41707,5086.057109,10739.33697,4383.387081,8106.375715,0,,,,,
,,,,4247,1564.41658,12353.14206,4958.519388,10623.72355,4336.1981,8019.107216,0,,,,,
,,,,4248,1506.874973,11895.30195,4793.948994,10016.91289,4088.521167,7561.068207,0,,,,,
,,,,4249,1358.950004,10718.14628,4328.027763,9179.873851,3746.87381,6929.245878,0,,,,,
,,,,4250,1212.35851,9553.155107,3822.00024,8440.043689,3444.903401,6370.79974,0,,,,,
,,,,4251,1121.512914,8687.673825,3441.439647,7912.469902,3229.567937,5972.571121,0,,,,,
,,,,4252,1064.542352,8152.32891,3205.914448,7583.477564,3095.285833,5724.237773,0,,,,,
,,,,4253,1035.242896,7827.733548,3043.404475,7388.693971,3015.782611,5577.209238,0,,,,,
,,,,4254,1039.091541,7661.809809,2957.012852,7358.729732,3003.552353,5554.591325,0,,,,,
,,,,4255,1057.779965,7718.241409,2958.035091,7501.320898,3061.75262,5662.223442,0,,,,,
,,,,4256,1117.7784,7995.479468,3059.860815,7998.150497,3264.539482,6037.24542,0,,,,,
,,,,4257,1259.318503,8941.05937,3406.472473,8805.710019,3594.154428,6646.815723,0,,,,,
,,,,4258,1405.526893,10090.80385,3856.970628,9487.928359,3872.609892,7161.774719,0,,,,,
,,,,4259,1499.413485,10898.10271,4180.952363,10049.09214,4101.655509,7585.35808,0,,,,,
,,,,4260,1568.595261,11520.19604,4432.939561,10547.23514,4304.978451,7961.371451,0,,,,,
,,,,4261,1631.157999,12045.364,4679.790374,10934.96487,4463.234915,8254.041556,0,,,,,
,,,,4262,1648.056594,12410.41988,4862.860124,11192.38946,4568.305799,8448.353409,0,,,,,
,,,,4263,1650.908839,12667.13414,4994.515755,11425.0297,4663.260657,8623.957283,0,,,,,
,,,,4264,1680.039989,12945.89016,5164.224604,11624.21564,4744.560748,8774.308843,0,,,,,
,,,,4265,1697.117414,13141.86946,5299.98459,11781.90633,4808.924066,8893.338539,0,,,,,
,,,,4266,1690.995484,13307.12365,5396.664965,11896.47266,4855.685664,8979.816662,0,,,,,
,,,,4267,1694.328926,13422.65773,5457.347421,11849.25527,4836.413329,8944.17555,0,,,,,
,,,,4268,1691.238354,13364.30371,5425.469081,11471.83786,4682.365961,8659.289497,0,,,,,
,,,,4269,1659.17653,13058.57234,5249.593199,11043.72057,4507.624837,8336.133642,0,,,,,
,,,,4270,1610.751074,12613.3052,5011.999263,10767.59374,4394.920412,8127.704772,0,,,,,
,,,,4271,1600.43881,12405.75603,4920.463168,10683.35914,4360.539067,8064.121955,0,,,,,
,,,,4272,1563.126896,12045.01507,4803.213737,10087.49307,4117.329301,7614.34426,0,,,,,
,,,,4273,1396.52627,10928.98283,4367.114252,9249.215172,3775.176288,6981.5868,0,,,,,
,,,,4274,1256.368519,9785.887704,3893.995072,8520.91968,3477.913891,6431.847379,0,,,,,
,,,,4275,1161.293106,8936.782074,3523.726921,8020.34322,3273.597704,6053.997157,0,,,,,
,,,,4276,1101.975067,8412.514564,3294.368527,7664.672317,3128.426429,5785.526024,0,,,,,
,,,,4277,1070.682094,8101.909689,3143.17325,7475.133936,3051.064102,5642.456732,0,,,,,
,,,,4278,1061.047184,7964.69186,3059.858193,7440.225355,3036.815753,5616.106682,0,,,,,
,,,,4279,1066.12818,8042.23522,3070.144475,7625.851448,3112.581233,5756.22286,0,,,,,
,,,,4280,1121.91711,8374.208247,3187.395133,8165.517951,3332.852483,6163.579426,0,,,,,
,,,,4281,1267.73492,9344.645545,3545.326504,8992.824443,3670.527388,6788.055339,0,,,,,
,,,,4282,1423.777226,10521.47567,4029.759872,9773.26803,3989.074645,7377.157716,0,,,,,
,,,,4283,1541.80658,11374.02276,4409.287214,10373.42647,4234.036391,7830.175421,0,,,,,
,,,,4284,1603.014819,12081.9279,4697.265674,10876.59186,4439.409281,8209.979844,0,,,,,
,,,,4285,1661.798622,12677.42526,4997.599042,11300.13235,4612.282331,8529.680996,0,,,,,
,,,,4286,1693.879118,13165.67297,5246.509701,11565.0698,4720.419677,8729.66378,0,,,,,
,,,,4287,1715.82614,13504.24696,5401.810757,11799.60449,4816.147775,8906.697639,0,,,,,
,,,,4288,1718.052962,13786.75752,5542.720369,12010.9653,4902.417183,9066.239159,0,,,,,
,,,,4289,1722.785103,13906.65432,5633.232335,12164.61973,4965.133054,9182.222164,0,,,,,
,,,,4290,1734.409446,13972.8155,5700.086039,12268.8408,5007.672113,9260.891374,0,,,,,
,,,,4291,1754.665825,14091.48983,5751.51226,12192.0051,4976.310714,9202.893466,0,,,,,
,,,,4292,1755.584317,14057.59199,5732.992482,11853.43226,4838.118215,8947.328466,0,,,,,
,,,,4293,1721.244851,13743.65154,5544.771853,11401.60451,4653.699391,8606.275245,0,,,,,
,,,,4294,1664.09438,13263.74472,5276.334478,11010.63733,4494.121521,8311.161412,0,,,,,
,,,,4295,1659.721585,13022.58763,5143.648126,10871.93967,4437.510434,8206.46823,0,,,,,
,,,,4296,1599.246,12630.30634,5008.910357,10204.28776,4165.000434,7702.504422,0,,,,,
,,,,4297,1437.674604,11480.02806,4550.19193,9346.215735,3814.768212,7054.805753,0,,,,,
,,,,4298,1284.710378,10287.44094,4045.189237,8586.950715,3504.865237,6481.689598,0,,,,,
,,,,4299,1203.233901,9388.348345,3654.345225,8072.484989,3294.879982,6093.355339,0,,,,,
,,,,4300,1145.794295,8816.120876,3398.240247,7707.708598,3145.992195,5818.011108,0,,,,,
,,,,4301,1098.672895,8452.379595,3232.654532,7476.03515,3051.431944,5643.136996,0,,,,,
,,,,4302,1084.637609,8256.113534,3140.081971,7427.786862,3031.738836,5606.717732,0,,,,,
,,,,4303,1120.951023,8296.194424,3122.598773,7614.624568,3107.99885,5747.748472,0,,,,,
,,,,4304,1194.622551,8614.993268,3238.823002,8146.011929,3324.89087,6148.855692,0,,,,,
,,,,4305,1365.626888,9616.906733,3618.350809,9022.784679,3682.756011,6810.670229,0,,,,,
,,,,4306,1505.375159,10840.45845,4099.696222,9833.581013,4013.6921,7422.683776,0,,,,,
,,,,4307,1617.801104,11759.0407,4498.763265,10503.09447,4286.961915,7928.05274,0,,,,,
,,,,4308,1705.595344,12572.14178,4799.093971,11118.32618,4538.075998,8392.44821,0,,,,,
,,,,4309,1785.015994,13338.97897,5125.133693,11621.71982,4743.542049,8772.424922,0,,,,,
,,,,4310,1801.047941,13955.21362,5392.558838,12009.1486,4901.675675,9064.867858,0,,,,,
,,,,4311,1810.8446,14342.54113,5490.265664,12365.98236,5047.321586,9334.216754,0,,,,,
,,,,4312,1820.197199,14688.76987,5664.084969,12592.492,5139.774167,9505.193065,0,,,,,
,,,,4313,1819.79822,14895.22352,5823.502077,12735.91463,5198.313805,9613.452796,0,,,,,
,,,,4314,1830.392631,14921.89706,6015.836896,12805.29029,5226.630302,9665.819643,0,,,,,
,,,,4315,1824.310131,15015.79621,6088.870392,12686.495,5178.142603,9576.149372,0,,,,,
,,,,4316,1804.667961,14956.83103,5971.612814,12276.89612,5010.959985,9266.971768,0,,,,,
,,,,4317,1775.382121,14600.29443,5717.56353,11759.59505,4799.817453,8876.497312,0,,,,,
,,,,4318,1721.470965,13974.87225,5400.781901,11408.16028,4656.375202,8611.223732,0,,,,,
,,,,4319,1722.416098,13673.94167,5236.217522,11247.62689,4590.851608,8490.048289,0,,,,,
,,,,4320,1664.705411,13195.01554,5039.772897,10556.25657,4308.660654,7968.181099,0,,,,,
,,,,4321,1502.584446,11967.34259,4578.992305,9711.822388,3963.994881,7330.776691,0,,,,,
,,,,4322,1349.302142,10706.92686,4082.219264,8925.458382,3643.031135,6737.205403,0,,,,,
,,,,4323,1235.921834,9743.549745,3671.834408,8372.501335,3417.335193,6319.816732,0,,,,,
,,,,4324,1148.926243,9131.378031,3422.934261,7997.120734,3264.119172,6036.468124,0,,,,,
,,,,4325,1138.011273,8731.963776,3257.332983,7784.463177,3177.320482,5875.947781,0,,,,,
,,,,4326,1123.716185,8526.419668,3167.857612,7742.664687,3160.259935,5844.397019,0,,,,,
,,,,4327,1138.499764,8556.031589,3178.141824,7924.608708,3234.522533,5981.733858,0,,,,,
,,,,4328,1200.653664,8900.386581,3314.936619,8415.037142,3434.696684,6351.924043,0,,,,,
,,,,4329,1360.109744,9846.915471,3674.924026,9245.772598,3773.771161,6978.988241,0,,,,,
,,,,4330,1513.025145,11132.10071,4165.525212,10034.23633,4095.591937,7574.144469,0,,,,,
,,,,4331,1642.064539,12174.00368,4536.819051,10744.2923,4385.409656,8110.116145,0,,,,,
,,,,4332,1738.3876,13098.71054,4858.748185,11386.60902,4647.578802,8594.956192,0,,,,,
,,,,4333,1824.254836,13908.59099,5158.055797,11976.92162,4888.521853,9040.54196,0,,,,,
,,,,4334,1860.253433,14539.8474,5420.326037,12368.35538,5048.290161,9336.00798,0,,,,,
,,,,4335,1876.671358,15003.82908,5633.223629,12607.01739,5145.702876,9516.157268,0,,,,,
,,,,4336,1892.964307,15357.07725,5833.79278,12678.45874,5174.862508,9570.083359,0,,,,,
,,,,4337,1889.825478,15442.44307,5937.673143,12677.46288,5174.456033,9569.33165,0,,,,,
,,,,4338,1874.397446,15447.29361,5914.021309,12630.32333,5155.21547,9533.749294,0,,,,,
,,,,4339,1871.013126,15395.29865,5810.136217,12394.72049,5059.051392,9355.90916,0,,,,,
,,,,4340,1858.863969,15038.06414,5658.941093,11937.70283,4872.514243,9010.938437,0,,,,,
,,,,4341,1809.568179,14407.76229,5406.95491,11538.39558,4709.53228,8709.529275,0,,,,,
,,,,4342,1744.972376,13790.02627,5184.787758,11334.502,4626.310706,8555.624239,0,,,,,
,,,,4343,1742.690972,13522.79356,5123.084487,11194.54618,4569.186088,8449.981364,0,,,,,
,,,,4344,1697.967582,13061.64099,4974.971997,10634.77055,4340.707061,8027.445821,0,,,,,
,,,,4345,1545.626797,11977.68371,4582.080586,9926.069655,4051.442431,7492.496995,0,,,,,
,,,,4346,1390.880377,10845.42293,4155.237703,9233.413245,3768.726546,6969.659029,0,,,,,
,,,,4347,1278.28872,9953.806103,3782.914009,8732.068044,3564.096587,6591.228538,0,,,,,
,,,,4348,1208.918009,9374.739982,3544.291106,8385.592387,3422.67846,6329.698253,0,,,,,
,,,,4349,1167.379441,8986.827581,3392.078538,8132.862328,3319.523705,6138.929976,0,,,,,
,,,,4350,1145.505648,8764.701543,3297.451369,7948.225037,3244.161817,5999.560176,0,,,,,
,,,,4351,1149.451421,8722.687742,3254.252592,7857.181662,3207.001389,5930.837888,0,,,,,
,,,,4352,1158.351287,8869.744305,3259.392851,7863.758303,3209.685722,5935.802135,0,,,,,
,,,,4353,1241.502401,9270.544123,3340.651489,8287.052391,3382.458198,6255.31729,0,,,,,
,,,,4354,1381.691938,9935.135197,3664.636896,9010.182547,3677.612303,6801.15776,0,,,,,
,,,,4355,1529.655949,10784.38349,4139.81394,9703.945896,3960.779998,7324.831276,0,,,,,
,,,,4356,1635.009631,11563.97565,4576.933514,10244.0618,4181.234674,7732.527061,0,,,,,
,,,,4357,1706.825802,12149.70787,4921.488943,10672.703,4356.189639,8056.078381,0,,,,,
,,,,4358,1733.857115,12673.97295,5173.478809,11012.38734,4494.835811,8312.482376,0,,,,,
,,,,4359,1741.304305,13119.17678,5345.239771,11236.57288,4586.339783,8481.704387,0,,,,,
,,,,4360,1733.600905,13510.40342,5483.068268,11406.63172,4655.751305,8610.069934,0,,,,,
,,,,4361,1736.1086,13903.62091,5568.431258,11458.16583,4676.785559,8648.969433,0,,,,,
,,,,4362,1757.060272,14207.01211,5627.055169,11475.79184,4683.979823,8662.274078,0,,,,,
,,,,4363,1777.570168,14415.1209,5662.030282,11435.35929,4667.476799,8631.754366,0,,,,,
,,,,4364,1780.043261,14470.85235,5618.83187,11229.6923,4583.531391,8476.510714,0,,,,,
,,,,4365,1757.40853,14238.01086,5452.205119,10888.30241,4444.189081,8218.819322,0,,,,,
,,,,4366,1722.373252,13760.72713,5197.137166,10657.77814,4350.097882,8044.812647,0,,,,,
,,,,4367,1734.946125,13530.52087,5067.540589,10673.56261,4356.540497,8056.727237,0,,,,,
,,,,4368,1700.755978,13191.13891,4940.005465,10227.99069,4174.675061,7720.396103,0,,,,,
,,,,4369,1407.881988,9386.525787,3468.182303,7695.70817,3141.094078,5808.952822,0,,,,,
,,,,4370,1285.303941,8599.309739,3134.939315,7193.339405,2936.04634,5429.749715,0,,,,,
,,,,4371,1181.12373,7961.853018,2858.267653,6812.047816,2780.41768,5141.939314,0,,,,,
,,,,4372,1129.188746,7496.664021,2669.022009,6533.007975,2666.524277,4931.311619,0,,,,,
,,,,4373,1093.676843,7187.940149,2543.543555,6340.886,2588.107426,4786.292153,0,,,,,
,,,,4374,1082.587866,7000.987046,2468.457856,6259.071878,2554.714027,4724.536384,0,,,,,
,,,,4375,1084.597687,6931.079118,2434.516499,6243.697027,2548.4386,4712.930983,0,,,,,
,,,,4376,1099.507326,6972.731069,2440.689608,6221.047526,2539.193939,4695.834455,0,,,,,
,,,,4377,1127.210798,7040.053879,2450.96906,6426.405841,2623.013358,4850.84511,0,,,,,
,,,,4378,1239.370208,7543.977136,2625.818552,6931.169585,2829.038635,5231.85602,0,,,,,
,,,,4379,1378.599274,8271.876972,2917.929121,7416.122168,3026.977753,5597.912869,0,,,,,
,,,,4380,1449.468982,8949.89901,3192.54105,7795.822346,3181.95686,5884.522024,0,,,,,
,,,,4381,1487.679996,9462.297036,3365.332963,8036.056606,3280.011308,6065.858096,0,,,,,
,,,,4382,1505.356072,9760.959654,3479.496594,8149.131339,3326.164094,6151.210317,0,,,,,
,,,,4383,1503.722709,9925.405606,3556.64148,8221.730882,3355.796454,6206.010644,0,,,,,
,,,,4384,1504.851418,9973.275043,3546.349312,8267.183261,3374.348378,6240.319471,0,,,,,
,,,,4385,1495.445506,9971.657854,3563.841871,8328.159668,3399.236618,6286.346304,0,,,,,
,,,,4386,1502.054005,10042.58079,3571.034679,8412.61637,3433.708618,6350.096772,0,,,,,
,,,,4387,1521.508291,10216.58811,3631.717345,8483.425768,3462.610309,6403.545843,0,,,,,
,,,,4388,1552.300954,10311.4561,3688.290041,8461.023041,3453.466371,6386.635588,0,,,,,
,,,,4389,1549.158646,10294.85048,3672.861932,8418.401602,3436.069928,6354.463639,0,,,,,
,,,,4390,1566.719577,10332.99466,3686.23341,8644.979992,3528.550571,6525.491847,0,,,,,
,,,,4391,1591.312581,10537.8035,3801.430974,8528.618012,3481.056056,6437.658312,0,,,,,
,,,,4392,1493.714805,10036.62142,3638.921667,8092.101849,3302.886835,6108.162736,0,,,,,
,,,,4393,1353.238708,9238.232915,3357.099139,7552.445327,3082.619659,5700.813704,0,,,,,
,,,,4394,1241.407423,8435.981532,3059.856424,7107.392771,2900.966208,5364.874601,0,,,,,
,,,,4395,1153.565367,7852.764854,2825.360583,6780.07172,2767.366259,5117.802791,0,,,,,
,,,,4396,1110.465028,7489.740548,2680.336481,6577.909884,2684.851521,4965.204935,0,,,,,
,,,,4397,1092.129392,7266.092115,2595.999551,6472.135826,2641.678591,4885.363483,0,,,,,
,,,,4398,1088.792575,7187.505589,2563.079063,6510.857735,2657.483395,4914.591949,0,,,,,
,,,,4399,1112.625757,7339.246043,2605.250295,6807.407998,2778.523883,5138.437039,0,,,,,
,,,,4400,1183.699622,7842.157379,2790.388866,7301.086684,2980.024663,5511.080613,0,,,,,
,,,,4401,1307.238962,8639.09509,3080.433379,7945.52113,3243.058185,5997.519185,0,,,,,
,,,,4402,1440.467373,9555.97252,3435.269657,8608.412205,3513.624998,6497.889378,0,,,,,
,,,,4403,1535.441656,10293.12842,3742.802502,9199.644429,3754.943405,6944.169307,0,,,,,
,,,,4404,1602.815813,10915.56182,4011.246808,9582.47287,3911.19935,7233.13977,0,,,,,
,,,,4405,1650.720643,11444.16243,4249.860546,9850.866815,4020.747504,7435.731621,0,,,,,
,,,,4406,1681.282387,11822.49575,4406.201411,10002.85973,4082.785206,7550.460462,0,,,,,
,,,,4407,1693.781785,12066.86827,4491.568085,10130.71849,4134.972269,7646.972116,0,,,,,
,,,,4408,1686.721543,12248.87783,4561.510003,10218.93191,4170.977617,7713.558268,0,,,,,
,,,,4409,1684.702326,12282.00478,4589.281561,10302.15473,4204.94599,7776.377361,0,,,,,
,,,,4410,1677.115288,12239.1607,4609.849276,10367.45253,4231.598056,7825.666108,0,,,,,
,,,,4411,1673.058161,12210.26155,4665.38576,10299.36076,4203.805599,7774.26839,0,,,,,
,,,,4412,1674.048228,12180.46122,4631.439839,9956.128499,4063.711303,7515.186318,0,,,,,
,,,,4413,1644.918695,11882.43694,4467.913673,9686.638541,3953.715797,7311.767163,0,,,,,
,,,,4414,1649.435218,11736.98538,4365.058747,9745.15136,3977.598494,7355.934405,0,,,,,
,,,,4415,1652.793281,11813.11741,4436.023408,9400.203031,3836.803764,7095.556994,0,,,,,
,,,,4416,1529.320567,11090.35439,4186.098346,8767.052441,3578.375882,6617.635817,0,,,,,
,,,,4417,1381.649598,10054.42499,3787.023268,8091.540686,3302.65779,6107.739154,0,,,,,
,,,,4418,1247.251081,9070.981041,3393.10746,7493.277003,3058.469409,5656.151667,0,,,,,
,,,,4419,1153.710999,8361.058289,3102.026956,7088.204619,2893.134337,5350.390804,0,,,,,
,,,,4420,1117.682801,7934.221915,2924.09969,6825.02012,2785.712479,5151.731201,0,,,,,
,,,,4421,1103.320177,7688.174785,2807.870325,6693.434529,2732.004267,5052.406424,0,,,,,
,,,,4422,1099.966042,7581.228793,2764.671648,6704.675957,2736.592589,5060.891794,0,,,,,
,,,,4423,1145.732003,7709.801449,2811.983498,6962.882703,2841.982718,5255.794039,0,,,,,
,,,,4424,1233.936268,8274.635511,3012.549723,7465.489734,3047.127708,5635.176998,0,,,,,
,,,,4425,1368.146245,9167.119224,3334.473932,8104.908729,3308.114114,6117.829756,0,,,,,
,,,,4426,1502.463056,10100.47412,3679.031497,8748.918713,3570.974386,6603.947931,0,,,,,
,,,,4427,1587.752994,10768.97704,3987.586249,9302.448827,3796.904233,7021.76917,0,,,,,
,,,,4428,1663.430279,11364.71036,4239.58002,9715.896129,3965.657627,7333.851674,0,,,,,
,,,,4429,1710.465107,11918.51212,4450.42383,10025.59288,4092.064008,7567.620126,0,,,,,
,,,,4430,1712.830078,12301.08889,4594.423882,10213.08732,4168.592075,7709.146589,0,,,,,
,,,,4431,1726.993343,12559.46644,4690.073379,10414.87512,4250.954149,7861.462117,0,,,,,
,,,,4432,1733.904474,12801.51342,4817.610459,10579.6093,4318.192346,7985.808445,0,,,,,
,,,,4433,1732.771577,12921.48396,4889.605992,10684.83984,4361.143432,8065.239632,0,,,,,
,,,,4434,1730.699163,12954.70738,4934.861507,10706.87038,4370.135456,8081.868948,0,,,,,
,,,,4435,1731.666018,12960.86159,4922.514465,10594.58486,4324.304798,7997.112451,0,,,,,
,,,,4436,1720.702065,12788.34388,4788.808016,10242.65783,4180.66163,7731.467307,0,,,,,
,,,,4437,1681.86333,12326.38341,4638.644486,9926.032281,4051.427176,7492.468784,0,,,,,
,,,,4438,1668.239945,12114.30209,4514.190561,9980.508696,4073.662368,7533.589226,0,,,,,
,,,,4439,1684.791349,12150.2745,4544.020393,9656.586968,3941.449893,7289.083329,0,,,,,
,,,,4440,1553.82547,11410.51481,4277.636854,8997.306143,3672.356646,6791.438261,0,,,,,
,,,,4441,1387.234543,10302.36712,3864.166622,8253.030309,3368.571684,6229.636396,0,,,,,
,,,,4442,1262.871618,9249.513487,3450.698163,7622.686882,3111.289578,5753.83415,0,,,,,
,,,,4443,1165.798796,8483.92526,3139.055249,7200.917584,2939.139463,5435.469953,0,,,,,
,,,,4444,1119.281275,8008.399423,2947.748336,6917.406662,2823.421136,5221.467351,0,,,,,
,,,,4445,1083.790958,7720.529031,2817.124833,6739.828163,2750.940377,5087.42574,0,,,,,
,,,,4446,1073.98758,7562.216351,2750.274876,6725.818629,2745.22222,5076.850921,0,,,,,
,,,,4447,1107.204006,7635.309038,2767.764961,6978.093083,2848.191014,5267.275293,0,,,,,
,,,,4448,1213.628838,8110.42023,2943.642275,7530.857628,3073.808385,5684.518657,0,,,,,
,,,,4449,1323.572496,8881.196633,3227.508508,8227.351856,3358.090721,6210.253524,0,,,,,
,,,,4450,1460.033451,9870.050146,3610.124164,8926.665923,3643.524007,6738.11689,0,,,,,
,,,,4451,1552.546086,10666.64302,3927.930646,9544.339368,3895.634711,7204.355452,0,,,,,
,,,,4452,1606.161997,11346.7148,4222.089712,10032.9067,4095.049231,7573.14082,0,,,,,
,,,,4453,1642.868851,11934.69829,4485.393163,10363.22404,4229.872152,7822.474324,0,,,,,
,,,,4454,1662.109074,12339.16974,4705.498072,10555.0662,4308.174792,7967.282575,0,,,,,
,,,,4455,1675.370772,12598.36414,4823.776451,10785.53937,4402.245136,8141.250681,0,,,,,
,,,,4456,1686.641883,12866.64712,4954.398174,10912.15941,4453.926598,8236.827309,0,,,,,
,,,,4457,1706.760028,12999.41518,5053.142457,10995.65119,4488.004753,8299.849425,0,,,,,
,,,,4458,1701.570559,13044.68497,5078.858649,10996.93874,4488.530282,8300.821306,0,,,,,
,,,,4459,1697.485572,13092.47766,5080.908814,10862.37284,4433.605621,8199.2469,0,,,,,
,,,,4460,1688.680187,12944.94327,4999.65463,10511.17005,4290.258061,7934.148436,0,,,,,
,,,,4461,1653.164281,12550.74395,4812.464796,10186.53585,4157.754783,7689.104744,0,,,,,
,,,,4462,1647.054242,12280.99566,4674.641132,10228.00102,4174.679279,7720.403902,0,,,,,
,,,,4463,1670.987502,12321.35894,4702.41288,9904.93284,4042.81519,7476.542289,0,,,,,
,,,,4464,1545.418354,11590.20334,4431.908704,9259.988171,3779.573415,6989.718585,0,,,,,
,,,,4465,1397.548486,10491.9672,4000.956589,8490.916647,3465.667799,6409.200184,0,,,,,
,,,,4466,1261.991888,9452.155829,3563.83431,7835.320476,3198.078488,5914.336405,0,,,,,
,,,,4467,1158.932898,8688.448798,3238.827674,7409.472023,3024.263418,5592.893139,0,,,,,
,,,,4468,1113.350711,8201.952938,3037.228531,7123.869827,2907.691513,5377.31198,0,,,,,
,,,,4469,1087.366492,7904.189024,2901.466377,6936.630876,2831.267726,5235.978368,0,,,,,
,,,,4470,1081.848965,7781.175664,2835.648431,6920.735417,2824.779807,5223.979996,0,,,,,
,,,,4471,1102.349353,7862.801509,2860.331077,7179.992726,2930.598736,5419.675238,0,,,,,
,,,,4472,1196.632409,8380.920408,3035.17126,7693.75549,3140.297069,5807.478881,0,,,,,
,,,,4473,1323.113735,9195.300218,3327.278529,8368.318527,3415.627931,6316.659423,0,,,,,
,,,,4474,1451.465262,10251.7827,3733.544854,9076.071331,3704.505587,6850.892602,0,,,,,
,,,,4475,1547.699994,11145.12032,4079.132312,9620.924594,3926.893874,7262.164292,0,,,,,
,,,,4476,1636.064674,11878.00701,4346.549772,10167.09495,4149.819748,7674.430162,0,,,,,
,,,,4477,1708.424757,12496.78474,4603.67356,10638.04596,4342.043961,8029.918204,0,,,,,
,,,,4478,1744.482951,12952.99378,4842.298559,10947.68598,4468.427188,8263.643838,0,,,,,
,,,,4479,1760.367427,13306.27788,5033.599486,11216.81124,4578.273834,8466.787701,0,,,,,
,,,,4480,1781.455802,13666.75756,5221.822397,11416.9738,4659.972548,8617.876449,0,,,,,
,,,,4481,1779.860391,13837.74428,5314.385863,11513.47803,4699.361885,8690.720749,0,,,,,
,,,,4482,1786.150048,13909.29665,5371.983626,11544.26069,4711.926193,8713.956435,0,,,,,
,,,,4483,1783.993289,13933.90562,5389.46655,11426.76407,4663.968559,8625.266435,0,,,,,
,,,,4484,1774.136081,13779.92714,5305.132153,11002.60858,4490.844492,8305.101069,0,,,,,
,,,,4485,1748.883466,13365.8364,5097.367545,10667.79838,4354.187759,8052.376224,0,,,,,
,,,,4486,1731.250434,13107.67414,4931.769847,10660.14964,4351.065838,8046.602728,0,,,,,
,,,,4487,1729.072573,13132.31673,4940.002938,10282.74851,4197.025112,7761.72896,0,,,,,
,,,,4488,1617.947203,12349.53339,4654.072409,9601.724037,3919.05694,7247.671132,0,,,,,
,,,,4489,1472.028056,11200.51059,4217.984855,8821.006645,3600.397926,6658.362079,0,,,,,
,,,,4490,1348.648679,10091.32331,3772.625722,8133.850982,3319.927236,6139.676242,0,,,,,
,,,,4491,1269.26373,9258.056339,3424.986984,7658.515341,3125.913386,5780.878552,0,,,,,
,,,,4492,1214.144107,8707.199275,3196.658278,7351.184683,3000.472753,5548.896095,0,,,,,
,,,,4493,1182.038887,8368.851885,3044.428335,7162.877198,2923.612831,5406.755921,0,,,,,
,,,,4494,1152.599915,8194.015043,2966.268537,7118.572105,2905.529185,5373.3131,0,,,,,
,,,,4495,1177.266753,8255.352625,2981.696436,7345.024295,2997.958317,5544.246048,0,,,,,
,,,,4496,1275.217151,8725.669751,3123.630936,7818.458722,3191.196164,5901.608644,0,,,,,
,,,,4497,1387.127139,9488.846183,3403.383692,8506.548374,3472.048073,6420.999483,0,,,,,
,,,,4498,1512.226037,10482.21053,3780.859765,9251.973698,3776.302213,6983.669019,0,,,,,
,,,,4499,1604.344669,11338.1778,4157.291869,9896.795612,4039.493885,7470.400063,0,,,,,
,,,,4500,1679.177604,12089.14462,4453.506558,10452.46812,4266.298174,7889.838446,0,,,,,
,,,,4501,1732.890338,12753.95951,4749.723538,10871.34471,4437.267595,8206.019138,0,,,,,
