Time_Index,elec_max_MWh_z1,elec_max_MWh_z2,elec_max_MWh_z3
3208,12,12,12
3209,12,12,12
3210,12,12,12
3211,12,12,12
3212,12,12,12
3213,12,12,12
3214,12,12,12
3215,12,12,12
3216,12,12,12
3217,12,12,12
3218,12,12,12
3219,12,12,12
3220,12,12,12
3221,12,12,12
3222,12,12,12
3223,12,12,12
3224,12,12,12
3225,12,12,12
3226,12,12,12
3227,12,12,12
3228,12,12,12
3229,12,12,12
3230,12,12,12
3231,12,12,12
3232,12,12,12
3233,12,12,12
3234,12,12,12
3235,12,12,12
3236,12,12,12
3237,12,12,12
3238,12,12,12
3239,12,12,12
3240,12,12,12
3241,12,12,12
3242,12,12,12
3243,12,12,12
3244,12,12,12
3245,12,12,12
3246,12,12,12
3247,12,12,12
3248,12,12,12
3249,12,12,12
3250,12,12,12
3251,12,12,12
3252,12,12,12
3253,12,12,12
3254,12,12,12
3255,12,12,12
3256,12,12,12
3257,12,12,12
3258,12,12,12
3259,12,12,12
3260,12,12,12
3261,12,12,12
3262,12,12,12
3263,12,12,12
3264,12,12,12
3265,12,12,12
3266,12,12,12
3267,12,12,12
3268,12,12,12
3269,12,12,12
3270,12,12,12
3271,12,12,12
3272,12,12,12
3273,12,12,12
3274,12,12,12
3275,12,12,12
3276,12,12,12
3277,12,12,12
3278,12,12,12
3279,12,12,12
3280,12,12,12
3281,12,12,12
3282,12,12,12
3283,12,12,12
3284,12,12,12
3285,12,12,12
3286,12,12,12
3287,12,12,12
3288,12,12,12
3289,12,12,12
3290,12,12,12
3291,12,12,12
3292,12,12,12
3293,12,12,12
3294,12,12,12
3295,12,12,12
3296,12,12,12
3297,12,12,12
3298,12,12,12
3299,12,12,12
3300,12,12,12
3301,12,12,12
3302,12,12,12
3303,12,12,12
3304,12,12,12
3305,12,12,12
3306,12,12,12
3307,12,12,12
3308,12,12,12
3309,12,12,12
3310,12,12,12
3311,12,12,12
3312,12,12,12
3313,12,12,12
3314,12,12,12
3315,12,12,12
3316,12,12,12
3317,12,12,12
3318,12,12,12
3319,12,12,12
3320,12,12,12
3321,12,12,12
3322,12,12,12
3323,12,12,12
3324,12,12,12
3325,12,12,12
3326,12,12,12
3327,12,12,12
3328,12,12,12
3329,12,12,12
3330,12,12,12
3331,12,12,12
3332,12,12,12
3333,12,12,12
3334,12,12,12
3335,12,12,12
3336,12,12,12
3337,12,12,12
3338,12,12,12
3339,12,12,12
3340,12,12,12
3341,12,12,12
3342,12,12,12
3343,12,12,12
3344,12,12,12
3345,12,12,12
3346,12,12,12
3347,12,12,12
3348,12,12,12
3349,12,12,12
3350,12,12,12
3351,12,12,12
3352,12,12,12
3353,12,12,12
3354,12,12,12
3355,12,12,12
3356,12,12,12
3357,12,12,12
3358,12,12,12
3359,12,12,12
3360,12,12,12
3361,12,12,12
3362,12,12,12
3363,12,12,12
3364,12,12,12
3365,12,12,12
3366,12,12,12
3367,12,12,12
3368,12,12,12
3369,12,12,12
3370,12,12,12
3371,12,12,12
3372,12,12,12
3373,12,12,12
3374,12,12,12
3375,12,12,12
3376,12,12,12
3377,12,12,12
3378,12,12,12
3379,12,12,12
3380,12,12,12
3381,12,12,12
3382,12,12,12
3383,12,12,12
3384,12,12,12
3385,12,12,12
3386,12,12,12
3387,12,12,12
3388,12,12,12
3389,12,12,12
3390,12,12,12
3391,12,12,12
3392,12,12,12
3393,12,12,12
3394,12,12,12
3395,12,12,12
3396,12,12,12
3397,12,12,12
3398,12,12,12
3399,12,12,12
3400,12,12,12
3401,12,12,12
3402,12,12,12
3403,12,12,12
3404,12,12,12
3405,12,12,12
3406,12,12,12
3407,12,12,12
3408,12,12,12
3409,12,12,12
3410,12,12,12
3411,12,12,12
3412,12,12,12
3413,12,12,12
3414,12,12,12
3415,12,12,12
3416,12,12,12
3417,12,12,12
3418,12,12,12
3419,12,12,12
3420,12,12,12
3421,12,12,12
3422,12,12,12
3423,12,12,12
3424,12,12,12
3425,12,12,12
3426,12,12,12
3427,12,12,12
3428,12,12,12
3429,12,12,12
3430,12,12,12
3431,12,12,12
3432,12,12,12
3433,12,12,12
3434,12,12,12
3435,12,12,12
3436,12,12,12
3437,12,12,12
3438,12,12,12
3439,12,12,12
3440,12,12,12
3441,12,12,12
3442,12,12,12
3443,12,12,12
3444,12,12,12
3445,12,12,12
3446,12,12,12
3447,12,12,12
3448,12,12,12
3449,12,12,12
3450,12,12,12
3451,12,12,12
3452,12,12,12
3453,12,12,12
3454,12,12,12
3455,12,12,12
3456,12,12,12
3457,12,12,12
3458,12,12,12
3459,12,12,12
3460,12,12,12
3461,12,12,12
3462,12,12,12
3463,12,12,12
3464,12,12,12
3465,12,12,12
3466,12,12,12
3467,12,12,12
3468,12,12,12
3469,12,12,12
3470,12,12,12
3471,12,12,12
3472,12,12,12
3473,12,12,12
3474,12,12,12
3475,12,12,12
3476,12,12,12
3477,12,12,12
3478,12,12,12
3479,12,12,12
3480,12,12,12
3481,12,12,12
3482,12,12,12
3483,12,12,12
3484,12,12,12
3485,12,12,12
3486,12,12,12
3487,12,12,12
3488,12,12,12
3489,12,12,12
3490,12,12,12
3491,12,12,12
3492,12,12,12
3493,12,12,12
3494,12,12,12
3495,12,12,12
3496,12,12,12
3497,12,12,12
3498,12,12,12
3499,12,12,12
3500,12,12,12
3501,12,12,12
3502,12,12,12
3503,12,12,12
3504,12,12,12
3505,12,12,12
3506,12,12,12
3507,12,12,12
3508,12,12,12
3509,12,12,12
3510,12,12,12
3511,12,12,12
3512,12,12,12
3513,12,12,12
3514,12,12,12
3515,12,12,12
3516,12,12,12
3517,12,12,12
3518,12,12,12
3519,12,12,12
3520,12,12,12
3521,12,12,12
3522,12,12,12
3523,12,12,12
3524,12,12,12
3525,12,12,12
3526,12,12,12
3527,12,12,12
3528,12,12,12
3529,12,12,12
3530,12,12,12
3531,12,12,12
3532,12,12,12
3533,12,12,12
3534,12,12,12
3535,12,12,12
3536,12,12,12
3537,12,12,12
3538,12,12,12
3539,12,12,12
3540,12,12,12
3541,12,12,12
3542,12,12,12
3543,12,12,12
3544,12,12,12
3545,12,12,12
3546,12,12,12
3547,12,12,12
3548,12,12,12
3549,12,12,12
3550,12,12,12
3551,12,12,12
3552,12,12,12
3553,12,12,12
3554,12,12,12
3555,12,12,12
3556,12,12,12
3557,12,12,12
3558,12,12,12
3559,12,12,12
3560,12,12,12
3561,12,12,12
3562,12,12,12
3563,12,12,12
3564,12,12,12
3565,12,12,12
3566,12,12,12
3567,12,12,12
3568,12,12,12
3569,12,12,12
3570,12,12,12
3571,12,12,12
3572,12,12,12
3573,12,12,12
3574,12,12,12
3575,12,12,12
3576,12,12,12
3577,12,12,12
3578,12,12,12
3579,12,12,12
3580,12,12,12
3581,12,12,12
3582,12,12,12
3583,12,12,12
3584,12,12,12
3585,12,12,12
3586,12,12,12
3587,12,12,12
3588,12,12,12
3589,12,12,12
3590,12,12,12
3591,12,12,12
3592,12,12,12
3593,12,12,12
3594,12,12,12
3595,12,12,12
3596,12,12,12
3597,12,12,12
3598,12,12,12
3599,12,12,12
3600,12,12,12
3601,12,12,12
3602,12,12,12
3603,12,12,12
3604,12,12,12
3605,12,12,12
3606,12,12,12
3607,12,12,12
3608,12,12,12
3609,12,12,12
3610,12,12,12
3611,12,12,12
3612,12,12,12
3613,12,12,12
3614,12,12,12
3615,12,12,12
3616,12,12,12
3617,12,12,12
3618,12,12,12
3619,12,12,12
3620,12,12,12
3621,12,12,12
3622,12,12,12
3623,12,12,12
3624,12,12,12
3625,12,12,12
3626,12,12,12
3627,12,12,12
3628,12,12,12
3629,12,12,12
3630,12,12,12
3631,12,12,12
3632,12,12,12
3633,12,12,12
3634,12,12,12
3635,12,12,12
3636,12,12,12
3637,12,12,12
3638,12,12,12
3639,12,12,12
3640,12,12,12
3641,12,12,12
3642,12,12,12
3643,12,12,12
3644,12,12,12
3645,12,12,12
3646,12,12,12
3647,12,12,12
3648,12,12,12
3649,12,12,12
3650,12,12,12
3651,12,12,12
3652,12,12,12
3653,12,12,12
3654,12,12,12
3655,12,12,12
3656,12,12,12
3657,12,12,12
3658,12,12,12
3659,12,12,12
3660,12,12,12
3661,12,12,12
3662,12,12,12
3663,12,12,12
3664,12,12,12
3665,12,12,12
3666,12,12,12
3667,12,12,12
3668,12,12,12
3669,12,12,12
3670,12,12,12
3671,12,12,12
3672,12,12,12
3673,12,12,12
3674,12,12,12
3675,12,12,12
3676,12,12,12
3677,12,12,12
3678,12,12,12
3679,12,12,12
3680,12,12,12
3681,12,12,12
3682,12,12,12
3683,12,12,12
3684,12,12,12
3685,12,12,12
3686,12,12,12
3687,12,12,12
3688,12,12,12
3689,12,12,12
3690,12,12,12
3691,12,12,12
3692,12,12,12
3693,12,12,12
3694,12,12,12
3695,12,12,12
3696,12,12,12
3697,12,12,12
3698,12,12,12
3699,12,12,12
3700,12,12,12
3701,12,12,12
3702,12,12,12
3703,12,12,12
3704,12,12,12
3705,12,12,12
3706,12,12,12
3707,12,12,12
3708,12,12,12
3709,12,12,12
3710,12,12,12
3711,12,12,12
3712,12,12,12
3713,12,12,12
3714,12,12,12
3715,12,12,12
3716,12,12,12
3717,12,12,12
3718,12,12,12
3719,12,12,12
3720,12,12,12
3721,12,12,12
3722,12,12,12
3723,12,12,12
3724,12,12,12
3725,12,12,12
3726,12,12,12
3727,12,12,12
3728,12,12,12
3729,12,12,12
3730,12,12,12
3731,12,12,12
3732,12,12,12
3733,12,12,12
3734,12,12,12
3735,12,12,12
3736,12,12,12
3737,12,12,12
3738,12,12,12
3739,12,12,12
3740,12,12,12
3741,12,12,12
3742,12,12,12
3743,12,12,12
3744,12,12,12
3745,12,12,12
3746,12,12,12
3747,12,12,12
3748,12,12,12
3749,12,12,12
3750,12,12,12
3751,12,12,12
3752,12,12,12
3753,12,12,12
3754,12,12,12
3755,12,12,12
3756,12,12,12
3757,12,12,12
3758,12,12,12
3759,12,12,12
3760,12,12,12
3761,12,12,12
3762,12,12,12
3763,12,12,12
3764,12,12,12
3765,12,12,12
3766,12,12,12
3767,12,12,12
3768,12,12,12
3769,12,12,12
3770,12,12,12
3771,12,12,12
3772,12,12,12
3773,12,12,12
3774,12,12,12
3775,12,12,12
3776,12,12,12
3777,12,12,12
3778,12,12,12
3779,12,12,12
3780,12,12,12
3781,12,12,12
3782,12,12,12
3783,12,12,12
3784,12,12,12
3785,12,12,12
3786,12,12,12
3787,12,12,12
3788,12,12,12
3789,12,12,12
3790,12,12,12
3791,12,12,12
3792,12,12,12
3793,12,12,12
3794,12,12,12
3795,12,12,12
3796,12,12,12
3797,12,12,12
3798,12,12,12
3799,12,12,12
3800,12,12,12
3801,12,12,12
3802,12,12,12
3803,12,12,12
3804,12,12,12
3805,12,12,12
3806,12,12,12
3807,12,12,12
3808,12,12,12
3809,12,12,12
3810,12,12,12
3811,12,12,12
3812,12,12,12
3813,12,12,12
3814,12,12,12
3815,12,12,12
3816,12,12,12
3817,12,12,12
3818,12,12,12
3819,12,12,12
3820,12,12,12
3821,12,12,12
3822,12,12,12
3823,12,12,12
3824,12,12,12
3825,12,12,12
3826,12,12,12
3827,12,12,12
3828,12,12,12
3829,12,12,12
3830,12,12,12
3831,12,12,12
3832,12,12,12
3833,12,12,12
3834,12,12,12
3835,12,12,12
3836,12,12,12
3837,12,12,12
3838,12,12,12
3839,12,12,12
3840,12,12,12
3841,12,12,12
3842,12,12,12
3843,12,12,12
3844,12,12,12
3845,12,12,12
3846,12,12,12
3847,12,12,12
3848,12,12,12
3849,12,12,12
3850,12,12,12
3851,12,12,12
3852,12,12,12
3853,12,12,12
3854,12,12,12
3855,12,12,12
3856,12,12,12
3857,12,12,12
3858,12,12,12
3859,12,12,12
3860,12,12,12
3861,12,12,12
3862,12,12,12
3863,12,12,12
3864,12,12,12
3865,12,12,12
3866,12,12,12
3867,12,12,12
3868,12,12,12
3869,12,12,12
3870,12,12,12
3871,12,12,12
3872,12,12,12
3873,12,12,12
3874,12,12,12
3875,12,12,12
3876,12,12,12
3877,12,12,12
3878,12,12,12
3879,12,12,12
3880,12,12,12
3881,12,12,12
3882,12,12,12
3883,12,12,12
3884,12,12,12
3885,12,12,12
3886,12,12,12
3887,12,12,12
3888,12,12,12
3889,12,12,12
3890,12,12,12
3891,12,12,12
3892,12,12,12
3893,12,12,12
3894,12,12,12
3895,12,12,12
3896,12,12,12
3897,12,12,12
3898,12,12,12
3899,12,12,12
3900,12,12,12
3901,12,12,12
3902,12,12,12
3903,12,12,12
3904,12,12,12
3905,12,12,12
3906,12,12,12
3907,12,12,12
3908,12,12,12
3909,12,12,12
3910,12,12,12
3911,12,12,12
3912,12,12,12
3913,12,12,12
3914,12,12,12
3915,12,12,12
3916,12,12,12
3917,12,12,12
3918,12,12,12
3919,12,12,12
3920,12,12,12
3921,12,12,12
3922,12,12,12
3923,12,12,12
3924,12,12,12
3925,12,12,12
3926,12,12,12
3927,12,12,12
3928,12,12,12
3929,12,12,12
3930,12,12,12
3931,12,12,12
3932,12,12,12
3933,12,12,12
3934,12,12,12
3935,12,12,12
3936,12,12,12
3937,12,12,12
3938,12,12,12
3939,12,12,12
3940,12,12,12
3941,12,12,12
3942,12,12,12
3943,12,12,12
3944,12,12,12
3945,12,12,12
3946,12,12,12
3947,12,12,12
3948,12,12,12
3949,12,12,12
3950,12,12,12
3951,12,12,12
3952,12,12,12
3953,12,12,12
3954,12,12,12
3955,12,12,12
3956,12,12,12
3957,12,12,12
3958,12,12,12
3959,12,12,12
3960,12,12,12
3961,12,12,12
3962,12,12,12
3963,12,12,12
3964,12,12,12
3965,12,12,12
3966,12,12,12
3967,12,12,12
3968,12,12,12
3969,12,12,12
3970,12,12,12
3971,12,12,12
3972,12,12,12
3973,12,12,12
3974,12,12,12
3975,12,12,12
3976,12,12,12
3977,12,12,12
3978,12,12,12
3979,12,12,12
3980,12,12,12
3981,12,12,12
3982,12,12,12
3983,12,12,12
3984,12,12,12
3985,12,12,12
3986,12,12,12
3987,12,12,12
3988,12,12,12
3989,12,12,12
3990,12,12,12
3991,12,12,12
3992,12,12,12
3993,12,12,12
3994,12,12,12
3995,12,12,12
3996,12,12,12
3997,12,12,12
3998,12,12,12
3999,12,12,12
4000,12,12,12
4001,12,12,12
4002,12,12,12
4003,12,12,12
4004,12,12,12
4005,12,12,12
4006,12,12,12
4007,12,12,12
4008,12,12,12
4009,12,12,12
4010,12,12,12
4011,12,12,12
4012,12,12,12
4013,12,12,12
4014,12,12,12
4015,12,12,12
4016,12,12,12
4017,12,12,12
4018,12,12,12
4019,12,12,12
4020,12,12,12
4021,12,12,12
4022,12,12,12
4023,12,12,12
4024,12,12,12
4025,12,12,12
4026,12,12,12
4027,12,12,12
4028,12,12,12
4029,12,12,12
4030,12,12,12
4031,12,12,12
4032,12,12,12
4033,12,12,12
4034,12,12,12
4035,12,12,12
4036,12,12,12
4037,12,12,12
4038,12,12,12
4039,12,12,12
4040,12,12,12
4041,12,12,12
4042,12,12,12
4043,12,12,12
4044,12,12,12
4045,12,12,12
4046,12,12,12
4047,12,12,12
4048,12,12,12
4049,12,12,12
4050,12,12,12
4051,12,12,12
4052,12,12,12
4053,12,12,12
4054,12,12,12
4055,12,12,12
4056,12,12,12
4057,12,12,12
4058,12,12,12
4059,12,12,12
4060,12,12,12
4061,12,12,12
4062,12,12,12
4063,12,12,12
4064,12,12,12
4065,12,12,12
4066,12,12,12
4067,12,12,12
4068,12,12,12
4069,12,12,12
4070,12,12,12
4071,12,12,12
4072,12,12,12
4073,12,12,12
4074,12,12,12
4075,12,12,12
4076,12,12,12
4077,12,12,12
4078,12,12,12
4079,12,12,12
4080,12,12,12
4081,12,12,12
4082,12,12,12
4083,12,12,12
4084,12,12,12
4085,12,12,12
4086,12,12,12
4087,12,12,12
4088,12,12,12
4089,12,12,12
4090,12,12,12
4091,12,12,12
4092,12,12,12
4093,12,12,12
4094,12,12,12
4095,12,12,12
4096,12,12,12
4097,12,12,12
4098,12,12,12
4099,12,12,12
4100,12,12,12
4101,12,12,12
4102,12,12,12
4103,12,12,12
4104,12,12,12
4105,12,12,12
4106,12,12,12
4107,12,12,12
4108,12,12,12
4109,12,12,12
4110,12,12,12
4111,12,12,12
4112,12,12,12
4113,12,12,12
4114,12,12,12
4115,12,12,12
4116,12,12,12
4117,12,12,12
4118,12,12,12
4119,12,12,12
4120,12,12,12
4121,12,12,12
4122,12,12,12
4123,12,12,12
4124,12,12,12
4125,12,12,12
4126,12,12,12
4127,12,12,12
4128,12,12,12
4129,12,12,12
4130,12,12,12
4131,12,12,12
4132,12,12,12
4133,12,12,12
4134,12,12,12
4135,12,12,12
4136,12,12,12
4137,12,12,12
4138,12,12,12
4139,12,12,12
4140,12,12,12
4141,12,12,12
4142,12,12,12
4143,12,12,12
4144,12,12,12
4145,12,12,12
4146,12,12,12
4147,12,12,12
4148,12,12,12
4149,12,12,12
4150,12,12,12
4151,12,12,12
4152,12,12,12
4153,12,12,12
4154,12,12,12
4155,12,12,12
4156,12,12,12
4157,12,12,12
4158,12,12,12
4159,12,12,12
4160,12,12,12
4161,12,12,12
4162,12,12,12
4163,12,12,12
4164,12,12,12
4165,12,12,12
4166,12,12,12
4167,12,12,12
4168,12,12,12
4169,12,12,12
4170,12,12,12
4171,12,12,12
4172,12,12,12
4173,12,12,12
4174,12,12,12
4175,12,12,12
4176,12,12,12
4177,12,12,12
4178,12,12,12
4179,12,12,12
4180,12,12,12
4181,12,12,12
4182,12,12,12
4183,12,12,12
4184,12,12,12
4185,12,12,12
4186,12,12,12
4187,12,12,12
4188,12,12,12
4189,12,12,12
4190,12,12,12
4191,12,12,12
4192,12,12,12
4193,12,12,12
4194,12,12,12
4195,12,12,12
4196,12,12,12
4197,12,12,12
4198,12,12,12
4199,12,12,12
4200,12,12,12
4201,12,12,12
4202,12,12,12
4203,12,12,12
4204,12,12,12
4205,12,12,12
4206,12,12,12
4207,12,12,12
4208,12,12,12
4209,12,12,12
4210,12,12,12
4211,12,12,12
4212,12,12,12
4213,12,12,12
4214,12,12,12
4215,12,12,12
4216,12,12,12
4217,12,12,12
4218,12,12,12
4219,12,12,12
4220,12,12,12
4221,12,12,12
4222,12,12,12
4223,12,12,12
4224,12,12,12
4225,12,12,12
4226,12,12,12
4227,12,12,12
4228,12,12,12
4229,12,12,12
4230,12,12,12
4231,12,12,12
4232,12,12,12
4233,12,12,12
4234,12,12,12
4235,12,12,12
4236,12,12,12
4237,12,12,12
4238,12,12,12
4239,12,12,12
4240,12,12,12
4241,12,12,12
4242,12,12,12
4243,12,12,12
4244,12,12,12
4245,12,12,12
4246,12,12,12
4247,12,12,12
4248,12,12,12
4249,12,12,12
4250,12,12,12
4251,12,12,12
4252,12,12,12
4253,12,12,12
4254,12,12,12
4255,12,12,12
4256,12,12,12
4257,12,12,12
4258,12,12,12
4259,12,12,12
4260,12,12,12
4261,12,12,12
4262,12,12,12
4263,12,12,12
4264,12,12,12
4265,12,12,12
4266,12,12,12
4267,12,12,12
4268,12,12,12
4269,12,12,12
4270,12,12,12
4271,12,12,12
4272,12,12,12
4273,12,12,12
4274,12,12,12
4275,12,12,12
4276,12,12,12
4277,12,12,12
4278,12,12,12
4279,12,12,12
4280,12,12,12
4281,12,12,12
4282,12,12,12
4283,12,12,12
4284,12,12,12
4285,12,12,12
4286,12,12,12
4287,12,12,12
4288,12,12,12
4289,12,12,12
4290,12,12,12
4291,12,12,12
4292,12,12,12
4293,12,12,12
4294,12,12,12
4295,12,12,12
4296,12,12,12
4297,12,12,12
4298,12,12,12
4299,12,12,12
4300,12,12,12
4301,12,12,12
4302,12,12,12
4303,12,12,12
4304,12,12,12
4305,12,12,12
4306,12,12,12
4307,12,12,12
4308,12,12,12
4309,12,12,12
4310,12,12,12
4311,12,12,12
4312,12,12,12
4313,12,12,12
4314,12,12,12
4315,12,12,12
4316,12,12,12
4317,12,12,12
4318,12,12,12
4319,12,12,12
4320,12,12,12
4321,12,12,12
4322,12,12,12
4323,12,12,12
4324,12,12,12
4325,12,12,12
4326,12,12,12
4327,12,12,12
4328,12,12,12
4329,12,12,12
4330,12,12,12
4331,12,12,12
4332,12,12,12
4333,12,12,12
4334,12,12,12
4335,12,12,12
4336,12,12,12
4337,12,12,12
4338,12,12,12
4339,12,12,12
4340,12,12,12
4341,12,12,12
4342,12,12,12
4343,12,12,12
4344,12,12,12
4345,12,12,12
4346,12,12,12
4347,12,12,12
4348,12,12,12
4349,12,12,12
4350,12,12,12
4351,12,12,12
4352,12,12,12
4353,12,12,12
4354,12,12,12
4355,12,12,12
4356,12,12,12
4357,12,12,12
4358,12,12,12
4359,12,12,12
4360,12,12,12
4361,12,12,12
4362,12,12,12
4363,12,12,12
4364,12,12,12
4365,12,12,12
4366,12,12,12
4367,12,12,12
4368,12,12,12
4369,12,12,12
4370,12,12,12
4371,12,12,12
4372,12,12,12
4373,12,12,12
4374,12,12,12
4375,12,12,12
4376,12,12,12
4377,12,12,12
4378,12,12,12
4379,12,12,12
4380,12,12,12
4381,12,12,12
4382,12,12,12
4383,12,12,12
4384,12,12,12
4385,12,12,12
4386,12,12,12
4387,12,12,12
4388,12,12,12
4389,12,12,12
4390,12,12,12
4391,12,12,12
4392,12,12,12
4393,12,12,12
4394,12,12,12
4395,12,12,12
4396,12,12,12
4397,12,12,12
4398,12,12,12
4399,12,12,12
4400,12,12,12
4401,12,12,12
4402,12,12,12
4403,12,12,12
4404,12,12,12
4405,12,12,12
4406,12,12,12
4407,12,12,12
4408,12,12,12
4409,12,12,12
4410,12,12,12
4411,12,12,12
4412,12,12,12
4413,12,12,12
4414,12,12,12
4415,12,12,12
4416,12,12,12
4417,12,12,12
4418,12,12,12
4419,12,12,12
4420,12,12,12
4421,12,12,12
4422,12,12,12
4423,12,12,12
4424,12,12,12
4425,12,12,12
4426,12,12,12
4427,12,12,12
4428,12,12,12
4429,12,12,12
4430,12,12,12
4431,12,12,12
4432,12,12,12
4433,12,12,12
4434,12,12,12
4435,12,12,12
4436,12,12,12
4437,12,12,12
4438,12,12,12
4439,12,12,12
4440,12,12,12
4441,12,12,12
4442,12,12,12
4443,12,12,12
4444,12,12,12
4445,12,12,12
4446,12,12,12
4447,12,12,12
4448,12,12,12
4449,12,12,12
4450,12,12,12
4451,12,12,12
4452,12,12,12
4453,12,12,12
4454,12,12,12
4455,12,12,12
4456,12,12,12
4457,12,12,12
4458,12,12,12
4459,12,12,12
4460,12,12,12
4461,12,12,12
4462,12,12,12
4463,12,12,12
4464,12,12,12
4465,12,12,12
4466,12,12,12
4467,12,12,12
4468,12,12,12
4469,12,12,12
4470,12,12,12
4471,12,12,12
4472,12,12,12
4473,12,12,12
4474,12,12,12
4475,12,12,12
4476,12,12,12
4477,12,12,12
4478,12,12,12
4479,12,12,12
4480,12,12,12
4481,12,12,12
4482,12,12,12
4483,12,12,12
4484,12,12,12
4485,12,12,12
4486,12,12,12
4487,12,12,12
4488,12,12,12
4489,12,12,12
4490,12,12,12
4491,12,12,12
4492,12,12,12
4493,12,12,12
4494,12,12,12
4495,12,12,12
4496,12,12,12
4497,12,12,12
4498,12,12,12
4499,12,12,12
4500,12,12,12
4501,12,12,12
4502,12,12,12
4503,12,12,12
4504,12,12,12
4505,12,12,12
4506,12,12,12
4507,12,12,12
4508,12,12,12
4509,12,12,12
4510,12,12,12
4511,12,12,12
4512,12,12,12
4513,12,12,12
4514,12,12,12
4515,12,12,12
4516,12,12,12
4517,12,12,12
4518,12,12,12
4519,12,12,12
4520,12,12,12
4521,12,12,12
4522,12,12,12
4523,12,12,12
4524,12,12,12
4525,12,12,12
4526,12,12,12
4527,12,12,12
4528,12,12,12
4529,12,12,12
4530,12,12,12
4531,12,12,12
4532,12,12,12
4533,12,12,12
4534,12,12,12
4535,12,12,12
4536,12,12,12
4537,12,12,12
4538,12,12,12
4539,12,12,12
4540,12,12,12
4541,12,12,12
4542,12,12,12
4543,12,12,12
4544,12,12,12
4545,12,12,12
4546,12,12,12
4547,12,12,12
4548,12,12,12
4549,12,12,12
4550,12,12,12
4551,12,12,12
4552,12,12,12
4553,12,12,12
4554,12,12,12
4555,12,12,12
4556,12,12,12
4557,12,12,12
4558,12,12,12
4559,12,12,12
4560,12,12,12
4561,12,12,12
4562,12,12,12
4563,12,12,12
4564,12,12,12
4565,12,12,12
4566,12,12,12
4567,12,12,12
4568,12,12,12
4569,12,12,12
4570,12,12,12
4571,12,12,12
4572,12,12,12
4573,12,12,12
4574,12,12,12
4575,12,12,12
4576,12,12,12
4577,12,12,12
4578,12,12,12
4579,12,12,12
4580,12,12,12
4581,12,12,12
4582,12,12,12
4583,12,12,12
4584,12,12,12
4585,12,12,12
4586,12,12,12
4587,12,12,12
4588,12,12,12
4589,12,12,12
4590,12,12,12
4591,12,12,12
4592,12,12,12
4593,12,12,12
4594,12,12,12
4595,12,12,12
4596,12,12,12
4597,12,12,12
4598,12,12,12
4599,12,12,12
4600,12,12,12
4601,12,12,12
4602,12,12,12
4603,12,12,12
4604,12,12,12
4605,12,12,12
4606,12,12,12
4607,12,12,12
4608,12,12,12
4609,12,12,12
4610,12,12,12
4611,12,12,12
4612,12,12,12
4613,12,12,12
4614,12,12,12
4615,12,12,12
4616,12,12,12
4617,12,12,12
4618,12,12,12
4619,12,12,12
4620,12,12,12
4621,12,12,12
4622,12,12,12
4623,12,12,12
4624,12,12,12
4625,12,12,12
4626,12,12,12
4627,12,12,12
4628,12,12,12
4629,12,12,12
4630,12,12,12
4631,12,12,12
4632,12,12,12
4633,12,12,12
4634,12,12,12
4635,12,12,12
4636,12,12,12
4637,12,12,12
4638,12,12,12
4639,12,12,12
4640,12,12,12
4641,12,12,12
4642,12,12,12
4643,12,12,12
4644,12,12,12
4645,12,12,12
4646,12,12,12
4647,12,12,12
4648,12,12,12
4649,12,12,12
4650,12,12,12
4651,12,12,12
4652,12,12,12
4653,12,12,12
4654,12,12,12
4655,12,12,12
4656,12,12,12
4657,12,12,12
4658,12,12,12
4659,12,12,12
4660,12,12,12
4661,12,12,12
4662,12,12,12
4663,12,12,12
4664,12,12,12
4665,12,12,12
4666,12,12,12
4667,12,12,12
4668,12,12,12
4669,12,12,12
4670,12,12,12
4671,12,12,12
4672,12,12,12
4673,12,12,12
4674,12,12,12
4675,12,12,12
4676,12,12,12
4677,12,12,12
4678,12,12,12
4679,12,12,12
4680,12,12,12
4681,12,12,12
4682,12,12,12
4683,12,12,12
4684,12,12,12
4685,12,12,12
4686,12,12,12
4687,12,12,12
4688,12,12,12
4689,12,12,12
4690,12,12,12
4691,12,12,12
4692,12,12,12
4693,12,12,12
4694,12,12,12
4695,12,12,12
4696,12,12,12
4697,12,12,12
4698,12,12,12
4699,12,12,12
4700,12,12,12
4701,12,12,12
4702,12,12,12
4703,12,12,12
4704,12,12,12
4705,12,12,12
4706,12,12,12
4707,12,12,12
4708,12,12,12
4709,12,12,12
4710,12,12,12
4711,12,12,12
4712,12,12,12
4713,12,12,12
4714,12,12,12
4715,12,12,12
4716,12,12,12
4717,12,12,12
4718,12,12,12
4719,12,12,12
4720,12,12,12
4721,12,12,12
4722,12,12,12
4723,12,12,12
4724,12,12,12
4725,12,12,12
4726,12,12,12
4727,12,12,12
4728,12,12,12
4729,12,12,12
4730,12,12,12
4731,12,12,12
4732,12,12,12
4733,12,12,12
4734,12,12,12
4735,12,12,12
4736,12,12,12
4737,12,12,12
4738,12,12,12
4739,12,12,12
4740,12,12,12
4741,12,12,12
4742,12,12,12
4743,12,12,12
4744,12,12,12
4745,12,12,12
4746,12,12,12
4747,12,12,12
4748,12,12,12
4749,12,12,12
4750,12,12,12
4751,12,12,12
4752,12,12,12
4753,12,12,12
4754,12,12,12
4755,12,12,12
4756,12,12,12
4757,12,12,12
