Time_Index,HSC_elec_price_z1,HSC_elec_price_z2,HSC_elec_price_z3
1925,3.14,3.14,3.69
1926,3.14,3.14,3.69
1927,3.14,3.14,3.69
1928,3.14,3.14,3.69
1929,3.14,3.14,3.69
1930,3.14,3.14,3.69
1931,3.14,3.14,3.69
1932,3.14,3.14,3.69
1933,3.14,3.14,3.69
1934,3.14,3.14,3.69
1935,3.14,3.14,3.69
1936,3.14,3.14,3.69
1937,3.14,3.14,3.69
1938,3.14,3.14,3.69
1939,3.14,3.14,3.69
1940,3.14,3.14,3.69
1941,3.14,3.14,3.69
1942,3.14,3.14,3.69
1943,3.14,3.14,3.69
1944,3.14,3.14,3.69
1945,3.14,3.14,3.69
1946,3.14,3.14,3.69
1947,3.14,3.14,3.69
1948,3.14,3.14,3.69
1949,3.14,3.14,3.69
1950,3.14,3.14,3.69
1951,3.14,3.14,3.69
1952,3.14,3.14,3.69
1953,3.14,3.14,3.69
1954,3.14,3.14,3.69
1955,3.14,3.14,3.69
1956,3.14,3.14,3.69
1957,3.14,3.14,3.69
1958,3.14,3.14,3.69
1959,3.14,3.14,3.69
1960,3.14,3.14,3.69
1961,3.14,3.14,3.69
1962,3.14,3.14,3.69
1963,3.14,3.14,3.69
1964,3.14,3.14,3.69
1965,3.14,3.14,3.69
1966,3.14,3.14,3.69
1967,3.14,3.14,3.69
1968,3.14,3.14,3.69
1969,3.14,3.14,3.69
1970,3.14,3.14,3.69
1971,3.14,3.14,3.69
1972,3.14,3.14,3.69
1973,3.14,3.14,3.69
1974,3.14,3.14,3.69
1975,3.14,3.14,3.69
1976,3.14,3.14,3.69
1977,3.14,3.14,3.69
1978,3.14,3.14,3.69
1979,3.14,3.14,3.69
1980,3.14,3.14,3.69
1981,3.14,3.14,3.69
1982,3.14,3.14,3.69
1983,3.14,3.14,3.69
1984,3.14,3.14,3.69
1985,3.14,3.14,3.69
1986,3.14,3.14,3.69
1987,3.14,3.14,3.69
1988,3.14,3.14,3.69
1989,3.14,3.14,3.69
1990,3.14,3.14,3.69
1991,3.14,3.14,3.69
1992,3.14,3.14,3.69
1993,3.14,3.14,3.69
1994,3.14,3.14,3.69
1995,3.14,3.14,3.69
1996,3.14,3.14,3.69
1997,3.14,3.14,3.69
1998,3.14,3.14,3.69
1999,3.14,3.14,3.69
2000,3.14,3.14,3.69
2001,3.14,3.14,3.69
2002,3.14,3.14,3.69
2003,3.14,3.14,3.69
2004,3.14,3.14,3.69
2005,3.14,3.14,3.69
2006,3.14,3.14,3.69
2007,3.14,3.14,3.69
2008,3.14,3.14,3.69
2009,3.14,3.14,3.69
2010,3.14,3.14,3.69
2011,3.14,3.14,3.69
2012,3.14,3.14,3.69
2013,3.14,3.14,3.69
2014,3.14,3.14,3.69
2015,3.14,3.14,3.69
2016,3.14,3.14,3.69
2017,3.14,3.14,3.69
2018,3.14,3.14,3.69
2019,3.14,3.14,3.69
2020,3.14,3.14,3.69
2021,3.14,3.14,3.69
2022,3.14,3.14,3.69
2023,3.14,3.14,3.69
2024,3.14,3.14,3.69
2025,3.14,3.14,3.69
2026,3.14,3.14,3.69
2027,3.14,3.14,3.69
2028,3.14,3.14,3.69
2029,3.14,3.14,3.69
2030,3.14,3.14,3.69
2031,3.14,3.14,3.69
2032,3.14,3.14,3.69
2033,3.14,3.14,3.69
2034,3.14,3.14,3.69
2035,3.14,3.14,3.69
2036,3.14,3.14,3.69
2037,3.14,3.14,3.69
2038,3.14,3.14,3.69
2039,3.14,3.14,3.69
2040,3.14,3.14,3.69
2041,3.14,3.14,3.69
2042,3.14,3.14,3.69
2043,3.14,3.14,3.69
2044,3.14,3.14,3.69
2045,3.14,3.14,3.69
2046,3.14,3.14,3.69
2047,3.14,3.14,3.69
2048,3.14,3.14,3.69
2049,3.14,3.14,3.69
2050,3.14,3.14,3.69
2051,3.14,3.14,3.69
2052,3.14,3.14,3.69
2053,3.14,3.14,3.69
2054,3.14,3.14,3.69
2055,3.14,3.14,3.69
2056,3.14,3.14,3.69
2057,3.14,3.14,3.69
2058,3.14,3.14,3.69
2059,3.14,3.14,3.69
2060,3.14,3.14,3.69
2061,3.14,3.14,3.69
2062,3.14,3.14,3.69
2063,3.14,3.14,3.69
2064,3.14,3.14,3.69
2065,3.14,3.14,3.69
2066,3.14,3.14,3.69
2067,3.14,3.14,3.69
2068,3.14,3.14,3.69
2069,3.14,3.14,3.69
2070,3.14,3.14,3.69
2071,3.14,3.14,3.69
2072,3.14,3.14,3.69
2073,3.14,3.14,3.69
2074,3.14,3.14,3.69
2075,3.14,3.14,3.69
2076,3.14,3.14,3.69
2077,3.14,3.14,3.69
2078,3.14,3.14,3.69
2079,3.14,3.14,3.69
2080,3.14,3.14,3.69
2081,3.14,3.14,3.69
2082,3.14,3.14,3.69
2083,3.14,3.14,3.69
2084,3.14,3.14,3.69
2085,3.14,3.14,3.69
2086,3.14,3.14,3.69
2087,3.14,3.14,3.69
2088,3.14,3.14,3.69
2089,3.14,3.14,3.69
2090,3.14,3.14,3.69
2091,3.14,3.14,3.69
2092,3.14,3.14,3.69
2093,3.14,3.14,3.69
2094,3.14,3.14,3.69
2095,3.14,3.14,3.69
2096,3.14,3.14,3.69
2097,3.14,3.14,3.69
2098,3.14,3.14,3.69
2099,3.14,3.14,3.69
2100,3.14,3.14,3.69
2101,3.14,3.14,3.69
2102,3.14,3.14,3.69
2103,3.14,3.14,3.69
2104,3.14,3.14,3.69
2105,3.14,3.14,3.69
2106,3.14,3.14,3.69
2107,3.14,3.14,3.69
2108,3.14,3.14,3.69
2109,3.14,3.14,3.69
2110,3.14,3.14,3.69
2111,3.14,3.14,3.69
2112,3.14,3.14,3.69
2113,3.14,3.14,3.69
2114,3.14,3.14,3.69
2115,3.14,3.14,3.69
2116,3.14,3.14,3.69
2117,3.14,3.14,3.69
2118,3.14,3.14,3.69
2119,3.14,3.14,3.69
2120,3.14,3.14,3.69
2121,3.14,3.14,3.69
2122,3.14,3.14,3.69
2123,3.14,3.14,3.69
2124,3.14,3.14,3.69
2125,3.14,3.14,3.69
2126,3.14,3.14,3.69
2127,3.14,3.14,3.69
2128,3.14,3.14,3.69
2129,3.14,3.14,3.69
2130,3.14,3.14,3.69
2131,3.14,3.14,3.69
2132,3.14,3.14,3.69
2133,3.14,3.14,3.69
2134,3.14,3.14,3.69
2135,3.14,3.14,3.69
2136,3.14,3.14,3.69
2137,3.14,3.14,3.69
2138,3.14,3.14,3.69
2139,3.14,3.14,3.69
2140,3.14,3.14,3.69
2141,3.14,3.14,3.69
2142,3.14,3.14,3.69
2143,3.14,3.14,3.69
2144,3.14,3.14,3.69
2145,3.14,3.14,3.69
2146,3.14,3.14,3.69
2147,3.14,3.14,3.69
2148,3.14,3.14,3.69
2149,3.14,3.14,3.69
2150,3.14,3.14,3.69
2151,3.14,3.14,3.69
2152,3.14,3.14,3.69
2153,3.14,3.14,3.69
2154,3.14,3.14,3.69
2155,3.14,3.14,3.69
2156,3.14,3.14,3.69
2157,3.14,3.14,3.69
2158,3.14,3.14,3.69
2159,3.14,3.14,3.69
2160,3.14,3.14,3.69
2161,3.14,3.14,3.69
2162,3.14,3.14,3.69
2163,3.14,3.14,3.69
2164,3.14,3.14,3.69
2165,3.14,3.14,3.69
2166,3.14,3.14,3.69
2167,3.14,3.14,3.69
2168,3.14,3.14,3.69
2169,3.14,3.14,3.69
2170,3.14,3.14,3.69
2171,3.14,3.14,3.69
2172,3.14,3.14,3.69
2173,3.14,3.14,3.69
2174,3.14,3.14,3.69
2175,3.14,3.14,3.69
2176,3.14,3.14,3.69
2177,3.14,3.14,3.69
2178,3.14,3.14,3.69
2179,3.14,3.14,3.69
2180,3.14,3.14,3.69
2181,3.14,3.14,3.69
2182,3.14,3.14,3.69
2183,3.14,3.14,3.69
2184,3.14,3.14,3.69
2185,2.13,2.13,3.18
2186,2.13,2.13,3.18
2187,2.13,2.13,3.18
2188,2.13,2.13,3.18
2189,2.13,2.13,3.18
2190,2.13,2.13,3.18
2191,2.13,2.13,3.18
2192,2.13,2.13,3.18
2193,2.13,2.13,3.18
2194,2.13,2.13,3.18
2195,2.13,2.13,3.18
2196,2.13,2.13,3.18
2197,2.13,2.13,3.18
2198,2.13,2.13,3.18
2199,2.13,2.13,3.18
2200,2.13,2.13,3.18
2201,2.13,2.13,3.18
2202,2.13,2.13,3.18
2203,2.13,2.13,3.18
2204,2.13,2.13,3.18
2205,2.13,2.13,3.18
2206,2.13,2.13,3.18
2207,2.13,2.13,3.18
2208,2.13,2.13,3.18
2209,2.13,2.13,3.18
2210,2.13,2.13,3.18
2211,2.13,2.13,3.18
2212,2.13,2.13,3.18
2213,2.13,2.13,3.18
2214,2.13,2.13,3.18
2215,2.13,2.13,3.18
2216,2.13,2.13,3.18
2217,2.13,2.13,3.18
2218,2.13,2.13,3.18
2219,2.13,2.13,3.18
2220,2.13,2.13,3.18
2221,2.13,2.13,3.18
2222,2.13,2.13,3.18
2223,2.13,2.13,3.18
2224,2.13,2.13,3.18
2225,2.13,2.13,3.18
2226,2.13,2.13,3.18
2227,2.13,2.13,3.18
2228,2.13,2.13,3.18
2229,2.13,2.13,3.18
2230,2.13,2.13,3.18
2231,2.13,2.13,3.18
2232,2.13,2.13,3.18
2233,2.13,2.13,3.18
2234,2.13,2.13,3.18
2235,2.13,2.13,3.18
2236,2.13,2.13,3.18
2237,2.13,2.13,3.18
2238,2.13,2.13,3.18
2239,2.13,2.13,3.18
2240,2.13,2.13,3.18
2241,2.13,2.13,3.18
2242,2.13,2.13,3.18
2243,2.13,2.13,3.18
2244,2.13,2.13,3.18
2245,2.13,2.13,3.18
2246,2.13,2.13,3.18
2247,2.13,2.13,3.18
2248,2.13,2.13,3.18
2249,2.13,2.13,3.18
2250,2.13,2.13,3.18
2251,2.13,2.13,3.18
2252,2.13,2.13,3.18
2253,2.13,2.13,3.18
2254,2.13,2.13,3.18
2255,2.13,2.13,3.18
2256,2.13,2.13,3.18
2257,2.13,2.13,3.18
2258,2.13,2.13,3.18
2259,2.13,2.13,3.18
2260,2.13,2.13,3.18
2261,2.13,2.13,3.18
2262,2.13,2.13,3.18
2263,2.13,2.13,3.18
2264,2.13,2.13,3.18
2265,2.13,2.13,3.18
2266,2.13,2.13,3.18
2267,2.13,2.13,3.18
2268,2.13,2.13,3.18
2269,2.13,2.13,3.18
2270,2.13,2.13,3.18
2271,2.13,2.13,3.18
2272,2.13,2.13,3.18
2273,2.13,2.13,3.18
2274,2.13,2.13,3.18
2275,2.13,2.13,3.18
2276,2.13,2.13,3.18
2277,2.13,2.13,3.18
2278,2.13,2.13,3.18
2279,2.13,2.13,3.18
2280,2.13,2.13,3.18
2281,2.13,2.13,3.18
2282,2.13,2.13,3.18
2283,2.13,2.13,3.18
2284,2.13,2.13,3.18
2285,2.13,2.13,3.18
2286,2.13,2.13,3.18
2287,2.13,2.13,3.18
2288,2.13,2.13,3.18
2289,2.13,2.13,3.18
2290,2.13,2.13,3.18
2291,2.13,2.13,3.18
2292,2.13,2.13,3.18
2293,2.13,2.13,3.18
2294,2.13,2.13,3.18
2295,2.13,2.13,3.18
2296,2.13,2.13,3.18
2297,2.13,2.13,3.18
2298,2.13,2.13,3.18
2299,2.13,2.13,3.18
2300,2.13,2.13,3.18
2301,2.13,2.13,3.18
2302,2.13,2.13,3.18
2303,2.13,2.13,3.18
2304,2.13,2.13,3.18
2305,2.13,2.13,3.18
2306,2.13,2.13,3.18
2307,2.13,2.13,3.18
2308,2.13,2.13,3.18
2309,2.13,2.13,3.18
2310,2.13,2.13,3.18
2311,2.13,2.13,3.18
2312,2.13,2.13,3.18
2313,2.13,2.13,3.18
2314,2.13,2.13,3.18
2315,2.13,2.13,3.18
2316,2.13,2.13,3.18
2317,2.13,2.13,3.18
2318,2.13,2.13,3.18
2319,2.13,2.13,3.18
2320,2.13,2.13,3.18
2321,2.13,2.13,3.18
2322,2.13,2.13,3.18
2323,2.13,2.13,3.18
2324,2.13,2.13,3.18
2325,2.13,2.13,3.18
2326,2.13,2.13,3.18
2327,2.13,2.13,3.18
2328,2.13,2.13,3.18
2329,2.13,2.13,3.18
2330,2.13,2.13,3.18
2331,2.13,2.13,3.18
2332,2.13,2.13,3.18
2333,2.13,2.13,3.18
2334,2.13,2.13,3.18
2335,2.13,2.13,3.18
2336,2.13,2.13,3.18
2337,2.13,2.13,3.18
2338,2.13,2.13,3.18
2339,2.13,2.13,3.18
2340,2.13,2.13,3.18
2341,2.13,2.13,3.18
2342,2.13,2.13,3.18
2343,2.13,2.13,3.18
2344,2.13,2.13,3.18
2345,2.13,2.13,3.18
2346,2.13,2.13,3.18
2347,2.13,2.13,3.18
2348,2.13,2.13,3.18
2349,2.13,2.13,3.18
2350,2.13,2.13,3.18
2351,2.13,2.13,3.18
2352,2.13,2.13,3.18
2353,2.13,2.13,3.18
2354,2.13,2.13,3.18
2355,2.13,2.13,3.18
2356,2.13,2.13,3.18
2357,2.13,2.13,3.18
2358,2.13,2.13,3.18
2359,2.13,2.13,3.18
2360,2.13,2.13,3.18
2361,2.13,2.13,3.18
2362,2.13,2.13,3.18
2363,2.13,2.13,3.18
2364,2.13,2.13,3.18
2365,2.13,2.13,3.18
2366,2.13,2.13,3.18
2367,2.13,2.13,3.18
2368,2.13,2.13,3.18
2369,2.13,2.13,3.18
2370,2.13,2.13,3.18
2371,2.13,2.13,3.18
2372,2.13,2.13,3.18
2373,2.13,2.13,3.18
2374,2.13,2.13,3.18
2375,2.13,2.13,3.18
2376,2.13,2.13,3.18
2377,2.13,2.13,3.18
2378,2.13,2.13,3.18
2379,2.13,2.13,3.18
2380,2.13,2.13,3.18
2381,2.13,2.13,3.18
2382,2.13,2.13,3.18
2383,2.13,2.13,3.18
2384,2.13,2.13,3.18
2385,2.13,2.13,3.18
2386,2.13,2.13,3.18
2387,2.13,2.13,3.18
2388,2.13,2.13,3.18
2389,2.13,2.13,3.18
2390,2.13,2.13,3.18
2391,2.13,2.13,3.18
2392,2.13,2.13,3.18
2393,2.13,2.13,3.18
2394,2.13,2.13,3.18
2395,2.13,2.13,3.18
2396,2.13,2.13,3.18
2397,2.13,2.13,3.18
2398,2.13,2.13,3.18
2399,2.13,2.13,3.18
2400,2.13,2.13,3.18
2401,2.13,2.13,3.18
2402,2.13,2.13,3.18
2403,2.13,2.13,3.18
2404,2.13,2.13,3.18
2405,2.13,2.13,3.18
2406,2.13,2.13,3.18
2407,2.13,2.13,3.18
2408,2.13,2.13,3.18
2409,2.13,2.13,3.18
2410,2.13,2.13,3.18
2411,2.13,2.13,3.18
2412,2.13,2.13,3.18
2413,2.13,2.13,3.18
2414,2.13,2.13,3.18
2415,2.13,2.13,3.18
2416,2.13,2.13,3.18
2417,2.13,2.13,3.18
2418,2.13,2.13,3.18
2419,2.13,2.13,3.18
2420,2.13,2.13,3.18
2421,2.13,2.13,3.18
2422,2.13,2.13,3.18
2423,2.13,2.13,3.18
2424,2.13,2.13,3.18
2425,2.13,2.13,3.18
2426,2.13,2.13,3.18
2427,2.13,2.13,3.18
2428,2.13,2.13,3.18
2429,2.13,2.13,3.18
2430,2.13,2.13,3.18
2431,2.13,2.13,3.18
2432,2.13,2.13,3.18
2433,2.13,2.13,3.18
2434,2.13,2.13,3.18
2435,2.13,2.13,3.18
2436,2.13,2.13,3.18
2437,2.13,2.13,3.18
2438,2.13,2.13,3.18
2439,2.13,2.13,3.18
2440,2.13,2.13,3.18
2441,2.13,2.13,3.18
2442,2.13,2.13,3.18
2443,2.13,2.13,3.18
2444,2.13,2.13,3.18
2445,2.13,2.13,3.18
2446,2.13,2.13,3.18
2447,2.13,2.13,3.18
2448,2.13,2.13,3.18
2449,2.13,2.13,3.18
2450,2.13,2.13,3.18
2451,2.13,2.13,3.18
2452,2.13,2.13,3.18
2453,2.13,2.13,3.18
2454,2.13,2.13,3.18
2455,2.13,2.13,3.18
2456,2.13,2.13,3.18
2457,2.13,2.13,3.18
2458,2.13,2.13,3.18
2459,2.13,2.13,3.18
2460,2.13,2.13,3.18
2461,2.13,2.13,3.18
2462,2.13,2.13,3.18
2463,2.13,2.13,3.18
2464,2.13,2.13,3.18
2465,2.13,2.13,3.18
2466,2.13,2.13,3.18
2467,2.13,2.13,3.18
2468,2.13,2.13,3.18
2469,2.13,2.13,3.18
2470,2.13,2.13,3.18
2471,2.13,2.13,3.18
2472,2.13,2.13,3.18
2473,2.13,2.13,3.18
2474,2.13,2.13,3.18
2475,2.13,2.13,3.18
2476,2.13,2.13,3.18
2477,2.13,2.13,3.18
2478,2.13,2.13,3.18
2479,2.13,2.13,3.18
2480,2.13,2.13,3.18
2481,2.13,2.13,3.18
2482,2.13,2.13,3.18
2483,2.13,2.13,3.18
2484,2.13,2.13,3.18
2485,2.13,2.13,3.18
2486,2.13,2.13,3.18
2487,2.13,2.13,3.18
2488,2.13,2.13,3.18
2489,2.13,2.13,3.18
2490,2.13,2.13,3.18
2491,2.13,2.13,3.18
2492,2.13,2.13,3.18
2493,2.13,2.13,3.18
2494,2.13,2.13,3.18
2495,2.13,2.13,3.18
2496,2.13,2.13,3.18
2497,2.13,2.13,3.18
2498,2.13,2.13,3.18
2499,2.13,2.13,3.18
2500,2.13,2.13,3.18
2501,2.13,2.13,3.18
2502,2.13,2.13,3.18
2503,2.13,2.13,3.18
2504,2.13,2.13,3.18
2505,2.13,2.13,3.18
2506,2.13,2.13,3.18
2507,2.13,2.13,3.18
2508,2.13,2.13,3.18
2509,2.13,2.13,3.18
2510,2.13,2.13,3.18
2511,2.13,2.13,3.18
2512,2.13,2.13,3.18
2513,2.13,2.13,3.18
2514,2.13,2.13,3.18
2515,2.13,2.13,3.18
2516,2.13,2.13,3.18
2517,2.13,2.13,3.18
2518,2.13,2.13,3.18
2519,2.13,2.13,3.18
2520,2.13,2.13,3.18
2521,2.13,2.13,3.18
2522,2.13,2.13,3.18
2523,2.13,2.13,3.18
2524,2.13,2.13,3.18
2525,2.13,2.13,3.18
2526,2.13,2.13,3.18
2527,2.13,2.13,3.18
2528,2.13,2.13,3.18
2529,2.13,2.13,3.18
2530,2.13,2.13,3.18
2531,2.13,2.13,3.18
2532,2.13,2.13,3.18
2533,2.13,2.13,3.18
2534,2.13,2.13,3.18
2535,2.13,2.13,3.18
2536,2.13,2.13,3.18
2537,2.13,2.13,3.18
2538,2.13,2.13,3.18
2539,2.13,2.13,3.18
2540,2.13,2.13,3.18
2541,2.13,2.13,3.18
2542,2.13,2.13,3.18
2543,2.13,2.13,3.18
2544,2.13,2.13,3.18
2545,2.13,2.13,3.18
2546,2.13,2.13,3.18
2547,2.13,2.13,3.18
2548,2.13,2.13,3.18
2549,2.13,2.13,3.18
2550,2.13,2.13,3.18
2551,2.13,2.13,3.18
2552,2.13,2.13,3.18
2553,2.13,2.13,3.18
2554,2.13,2.13,3.18
2555,2.13,2.13,3.18
2556,2.13,2.13,3.18
2557,2.13,2.13,3.18
2558,2.13,2.13,3.18
2559,2.13,2.13,3.18
2560,2.13,2.13,3.18
2561,2.13,2.13,3.18
2562,2.13,2.13,3.18
2563,2.13,2.13,3.18
2564,2.13,2.13,3.18
2565,2.13,2.13,3.18
2566,2.13,2.13,3.18
2567,2.13,2.13,3.18
2568,2.13,2.13,3.18
2569,2.13,2.13,3.18
2570,2.13,2.13,3.18
2571,2.13,2.13,3.18
2572,2.13,2.13,3.18
2573,2.13,2.13,3.18
2574,2.13,2.13,3.18
2575,2.13,2.13,3.18
2576,2.13,2.13,3.18
2577,2.13,2.13,3.18
2578,2.13,2.13,3.18
2579,2.13,2.13,3.18
2580,2.13,2.13,3.18
2581,2.13,2.13,3.18
2582,2.13,2.13,3.18
2583,2.13,2.13,3.18
2584,2.13,2.13,3.18
2585,2.13,2.13,3.18
2586,2.13,2.13,3.18
2587,2.13,2.13,3.18
2588,2.13,2.13,3.18
2589,2.13,2.13,3.18
2590,2.13,2.13,3.18
2591,2.13,2.13,3.18
2592,2.13,2.13,3.18
2593,2.13,2.13,3.18
2594,2.13,2.13,3.18
2595,2.13,2.13,3.18
2596,2.13,2.13,3.18
2597,2.13,2.13,3.18
2598,2.13,2.13,3.18
2599,2.13,2.13,3.18
2600,2.13,2.13,3.18
2601,2.13,2.13,3.18
2602,2.13,2.13,3.18
2603,2.13,2.13,3.18
2604,2.13,2.13,3.18
2605,2.13,2.13,3.18
2606,2.13,2.13,3.18
2607,2.13,2.13,3.18
2608,2.13,2.13,3.18
2609,2.13,2.13,3.18
2610,2.13,2.13,3.18
2611,2.13,2.13,3.18
2612,2.13,2.13,3.18
2613,2.13,2.13,3.18
2614,2.13,2.13,3.18
2615,2.13,2.13,3.18
2616,2.13,2.13,3.18
2617,2.13,2.13,3.18
2618,2.13,2.13,3.18
2619,2.13,2.13,3.18
2620,2.13,2.13,3.18
2621,2.13,2.13,3.18
2622,2.13,2.13,3.18
2623,2.13,2.13,3.18
2624,2.13,2.13,3.18
2625,2.13,2.13,3.18
2626,2.13,2.13,3.18
2627,2.13,2.13,3.18
2628,2.13,2.13,3.18
2629,2.13,2.13,3.18
2630,2.13,2.13,3.18
2631,2.13,2.13,3.18
2632,2.13,2.13,3.18
2633,2.13,2.13,3.18
2634,2.13,2.13,3.18
2635,2.13,2.13,3.18
2636,2.13,2.13,3.18
2637,2.13,2.13,3.18
2638,2.13,2.13,3.18
2639,2.13,2.13,3.18
2640,2.13,2.13,3.18
2641,2.13,2.13,3.18
2642,2.13,2.13,3.18
2643,2.13,2.13,3.18
2644,2.13,2.13,3.18
2645,2.13,2.13,3.18
2646,2.13,2.13,3.18
2647,2.13,2.13,3.18
2648,2.13,2.13,3.18
2649,2.13,2.13,3.18
2650,2.13,2.13,3.18
2651,2.13,2.13,3.18
2652,2.13,2.13,3.18
2653,2.13,2.13,3.18
2654,2.13,2.13,3.18
2655,2.13,2.13,3.18
2656,2.13,2.13,3.18
2657,2.13,2.13,3.18
2658,2.13,2.13,3.18
2659,2.13,2.13,3.18
2660,2.13,2.13,3.18
2661,2.13,2.13,3.18
2662,2.13,2.13,3.18
2663,2.13,2.13,3.18
2664,2.13,2.13,3.18
2665,2.13,2.13,3.18
2666,2.13,2.13,3.18
2667,2.13,2.13,3.18
2668,2.13,2.13,3.18
2669,2.13,2.13,3.18
2670,2.13,2.13,3.18
2671,2.13,2.13,3.18
2672,2.13,2.13,3.18
2673,2.13,2.13,3.18
2674,2.13,2.13,3.18
2675,2.13,2.13,3.18
2676,2.13,2.13,3.18
2677,2.13,2.13,3.18
2678,2.13,2.13,3.18
2679,2.13,2.13,3.18
2680,2.13,2.13,3.18
2681,2.13,2.13,3.18
2682,2.13,2.13,3.18
2683,2.13,2.13,3.18
2684,2.13,2.13,3.18
2685,2.13,2.13,3.18
2686,2.13,2.13,3.18
2687,2.13,2.13,3.18
2688,2.13,2.13,3.18
2689,2.13,2.13,3.18
2690,2.13,2.13,3.18
2691,2.13,2.13,3.18
2692,2.13,2.13,3.18
2693,2.13,2.13,3.18
2694,2.13,2.13,3.18
2695,2.13,2.13,3.18
2696,2.13,2.13,3.18
2697,2.13,2.13,3.18
2698,2.13,2.13,3.18
2699,2.13,2.13,3.18
2700,2.13,2.13,3.18
2701,2.13,2.13,3.18
2702,2.13,2.13,3.18
2703,2.13,2.13,3.18
2704,2.13,2.13,3.18
2705,2.13,2.13,3.18
2706,2.13,2.13,3.18
2707,2.13,2.13,3.18
2708,2.13,2.13,3.18
2709,2.13,2.13,3.18
2710,2.13,2.13,3.18
2711,2.13,2.13,3.18
2712,2.13,2.13,3.18
2713,2.13,2.13,3.18
2714,2.13,2.13,3.18
2715,2.13,2.13,3.18
2716,2.13,2.13,3.18
2717,2.13,2.13,3.18
2718,2.13,2.13,3.18
2719,2.13,2.13,3.18
2720,2.13,2.13,3.18
2721,2.13,2.13,3.18
2722,2.13,2.13,3.18
2723,2.13,2.13,3.18
2724,2.13,2.13,3.18
2725,2.13,2.13,3.18
2726,2.13,2.13,3.18
2727,2.13,2.13,3.18
2728,2.13,2.13,3.18
2729,2.13,2.13,3.18
2730,2.13,2.13,3.18
2731,2.13,2.13,3.18
2732,2.13,2.13,3.18
2733,2.13,2.13,3.18
2734,2.13,2.13,3.18
2735,2.13,2.13,3.18
2736,2.13,2.13,3.18
2737,2.13,2.13,3.18
2738,2.13,2.13,3.18
2739,2.13,2.13,3.18
2740,2.13,2.13,3.18
2741,2.13,2.13,3.18
2742,2.13,2.13,3.18
2743,2.13,2.13,3.18
2744,2.13,2.13,3.18
2745,2.13,2.13,3.18
2746,2.13,2.13,3.18
2747,2.13,2.13,3.18
2748,2.13,2.13,3.18
2749,2.13,2.13,3.18
2750,2.13,2.13,3.18
2751,2.13,2.13,3.18
2752,2.13,2.13,3.18
2753,2.13,2.13,3.18
2754,2.13,2.13,3.18
2755,2.13,2.13,3.18
2756,2.13,2.13,3.18
2757,2.13,2.13,3.18
2758,2.13,2.13,3.18
2759,2.13,2.13,3.18
2760,2.13,2.13,3.18
2761,2.13,2.13,3.18
2762,2.13,2.13,3.18
2763,2.13,2.13,3.18
2764,2.13,2.13,3.18
2765,2.13,2.13,3.18
2766,2.13,2.13,3.18
2767,2.13,2.13,3.18
2768,2.13,2.13,3.18
2769,2.13,2.13,3.18
2770,2.13,2.13,3.18
2771,2.13,2.13,3.18
2772,2.13,2.13,3.18
2773,2.13,2.13,3.18
2774,2.13,2.13,3.18
2775,2.13,2.13,3.18
2776,2.13,2.13,3.18
2777,2.13,2.13,3.18
2778,2.13,2.13,3.18
2779,2.13,2.13,3.18
2780,2.13,2.13,3.18
2781,2.13,2.13,3.18
2782,2.13,2.13,3.18
2783,2.13,2.13,3.18
2784,2.13,2.13,3.18
2785,2.13,2.13,3.18
2786,2.13,2.13,3.18
2787,2.13,2.13,3.18
2788,2.13,2.13,3.18
2789,2.13,2.13,3.18
2790,2.13,2.13,3.18
2791,2.13,2.13,3.18
2792,2.13,2.13,3.18
2793,2.13,2.13,3.18
2794,2.13,2.13,3.18
2795,2.13,2.13,3.18
2796,2.13,2.13,3.18
2797,2.13,2.13,3.18
2798,2.13,2.13,3.18
2799,2.13,2.13,3.18
2800,2.13,2.13,3.18
2801,2.13,2.13,3.18
2802,2.13,2.13,3.18
2803,2.13,2.13,3.18
2804,2.13,2.13,3.18
2805,2.13,2.13,3.18
2806,2.13,2.13,3.18
2807,2.13,2.13,3.18
2808,2.13,2.13,3.18
2809,2.13,2.13,3.18
2810,2.13,2.13,3.18
2811,2.13,2.13,3.18
2812,2.13,2.13,3.18
2813,2.13,2.13,3.18
2814,2.13,2.13,3.18
2815,2.13,2.13,3.18
2816,2.13,2.13,3.18
2817,2.13,2.13,3.18
2818,2.13,2.13,3.18
2819,2.13,2.13,3.18
2820,2.13,2.13,3.18
2821,2.13,2.13,3.18
2822,2.13,2.13,3.18
2823,2.13,2.13,3.18
2824,2.13,2.13,3.18
2825,2.13,2.13,3.18
2826,2.13,2.13,3.18
2827,2.13,2.13,3.18
2828,2.13,2.13,3.18
2829,2.13,2.13,3.18
2830,2.13,2.13,3.18
2831,2.13,2.13,3.18
2832,2.13,2.13,3.18
2833,2.13,2.13,3.18
2834,2.13,2.13,3.18
2835,2.13,2.13,3.18
2836,2.13,2.13,3.18
2837,2.13,2.13,3.18
2838,2.13,2.13,3.18
2839,2.13,2.13,3.18
2840,2.13,2.13,3.18
2841,2.13,2.13,3.18
2842,2.13,2.13,3.18
2843,2.13,2.13,3.18
2844,2.13,2.13,3.18
2845,2.13,2.13,3.18
2846,2.13,2.13,3.18
2847,2.13,2.13,3.18
2848,2.13,2.13,3.18
2849,2.13,2.13,3.18
2850,2.13,2.13,3.18
2851,2.13,2.13,3.18
2852,2.13,2.13,3.18
2853,2.13,2.13,3.18
2854,2.13,2.13,3.18
